0.30000000000000004,0.08,0.19855222337125128,0.0035012499704695607,0.20000000000000007,0.0,1.0,0.75,0.4,0.23701731025299597,0.029045643153526972,0.1826086956521742,0.0,0.7009811806337609,0.19019933554817214,0.34262605403545005,0.006578632796601176,0.7272727272727273,0.0
0.20000000000000004,0.27999999999999997,0.13029989658738367,0.0012115051800932737,0.4,0.0,0.0,0.5,0.4,0.1677762982689747,0.0,0.913043478260871,0.0,0.6327810841241899,0.43272425249169544,0.21183961452417832,0.0028828896070196963,0.4545454545454545,0.0
0.30000000000000004,0.48000000000000004,0.2564632885211996,0.0030632908478658424,0.4,0.0,0.0,0.5,0.5,0.2103861517976032,0.18672199170124482,0.9913043478260875,0.0,0.5940164066269915,0.27159468438539136,0.4217862674238514,0.005888232049289015,0.36363636363636365,1.0
0.20000000000000004,0.2,0.12099276111685625,0.0037023598303650446,0.0,0.0,0.0,0.5,0.4,0.09320905459387482,0.0975103734439834,0.5130434782608724,0.0,0.5491394563294278,0.22176079734221332,0.36327654448459823,0.006949489954785748,0.09090909090909091,1.0
0.30000000000000004,0.27999999999999997,0.16959669079627715,0.004046427301511534,0.0,0.0,0.25,0.75,0.5,0.08521970705725698,0.20746887966804978,0.43478260869565233,0.0,0.6485443139778084,0.2093023255814046,0.2772328342798142,0.007628228527312229,0.8181818181818182,0.0
0.30000000000000004,0.36,0.1592554291623578,0.00969931047182675,0.0,0.0,0.0,0.75,0.4,0.13981358189081225,0.1016597510373444,0.3478260869565233,0.0,0.8674601898021592,0.1071428571428612,0.3271381861985889,0.00885275687980846,0.4545454545454545,0.0
0.20000000000000004,0.08,0.056876938986556366,0.0037738386359905474,0.0,0.0,0.0,0.75,0.4,0.07323568575233022,0.0,0.44347826086956843,0.0,0.766125140743128,0.254983388704332,0.18258475305455174,0.009649283417670294,0.1818181818181818,1.0
0.20000000000000004,0.08,0.12616339193381593,0.002956072639427588,0.0,0.0,0.25,0.5,0.5,0.12117177097203727,0.06431535269709543,0.41739130434782723,0.0,0.6353546726717099,0.2142857142857224,0.299604198933058,0.007582746045648084,0.6363636363636364,0.0
0.20000000000000004,0.32,0.19441571871768357,0.0031329523957212054,0.4,0.0,0.0,0.5,0.5,0.25033288948069243,0.0,0.8695652173913047,0.0,0.5748753418047414,0.11627906976744384,0.15849251419721222,0.005517374891104443,0.5454545454545454,0.0
0.30000000000000004,0.48000000000000004,0.281282316442606,0.06076607107052837,0.4,0.0,0.0,0.5,0.6,0.3621837549933422,0.0,0.8608695652173921,0.0,0.2457777062892177,0.3579734219269284,0.3443469282395457,0.05817559270087804,0.2727272727272727,1.0
0.4,0.15999999999999998,0.18510858324715615,0.002713771603408933,0.20000000000000007,0.0,0.5,0.75,0.5,0.23834886817576564,0.0,0.2260869565217405,0.0,0.8180794595464107,0.13205980066446443,0.18086387885045607,0.004205380227715625,0.5454545454545454,0.0
0.20000000000000004,0.2,0.12306101344364012,0.006299221183894976,0.0,0.0,0.0,0.5,0.4,0.1584553928095872,0.0,0.6521739130434803,0.0,0.21843332797169523,0.12707641196014663,0.22904835656513511,0.01196539133010602,0.9090909090909091,0.0
